type;name;data;unit
ValueBox;01SHUTTER;1,4800000000000002;us
ValueBox;02SHUTTER;126,5;us
ValueBox;Measrate;0,0001;kHz

MeasSignale
Zeitstempel [ms];01DIST1 [mm];02DIST1 [mm];01DIST1_PEAK [mm];02DIST1_PEAK [mm];01INTENSITY1 [%];02INTENSITY1 [%]
12,3700;6,95601;2147483396,00000;0,02098;2147483396,00000;0,385;0,000
12,3800;6,95617;2147483396,00000;0,02096;2147483396,00000;0,386;0,000
12,3900;6,95632;2147483396,00000;0,02094;2147483396,00000;0,385;0,000
12,4000;6,95647;2147483396,00000;0,02093;2147483396,00000;0,385;0,000
12,4100;6,95664;2147483396,00000;0,02094;2147483396,00000;0,382;0,000
12,4200;6,95679;2147483396,00000;0,02093;2147483396,00000;0,386;0,000
12,4300;6,95694;2147483396,00000;0,02091;2147483396,00000;0,384;0,000
12,4400;6,95710;2147483396,00000;0,02091;2147483396,00000;0,387;0,000
12,4500;6,95728;2147483396,00000;0,02091;2147483396,00000;0,385;0,000
12,4600;6,95744;2147483396,00000;0,02091;2147483396,00000;0,385;0,000
12,4700;6,95760;2147483396,00000;0,02090;2147483396,00000;0,386;0,000
12,4800;6,95777;2147483396,00000;0,02089;2147483396,00000;0,387;0,000
12,4900;6,95794;2147483396,00000;0,02087;2147483396,00000;0,388;0,000
12,5000;6,95811;2147483396,00000;0,02084;2147483396,00000;0,388;0,000
12,5100;6,95827;2147483396,00000;0,02081;2147483396,00000;0,388;0,000
12,5200;6,95843;2147483396,00000;0,02079;2147483396,00000;0,390;0,000
12,5300;6,95857;2147483396,00000;0,02076;2147483396,00000;0,387;0,000
12,5400;6,95874;2147483396,00000;0,02075;2147483396,00000;0,388;0,000
12,5500;6,95889;2147483396,00000;0,02073;2147483396,00000;0,389;0,000
12,5600;6,95905;2147483396,00000;0,02073;2147483396,00000;0,387;0,000
12,5700;6,95920;2147483396,00000;0,02071;2147483396,00000;0,388;0,000
12,5800;6,95936;2147483396,00000;0,02070;2147483396,00000;0,392;0,000
12,5900;6,95953;2147483396,00000;0,02071;2147483396,00000;0,391;0,000
12,6000;6,95971;2147483396,00000;0,02072;2147483396,00000;0,392;0,000
12,6100;6,95988;2147483396,00000;0,02071;2147483396,00000;0,392;0,000
12,6200;6,96005;2147483396,00000;0,02070;2147483396,00000;0,391;0,000
12,6300;6,96024;2147483396,00000;0,02072;2147483396,00000;0,392;0,000
12,6400;6,96042;2147483396,00000;0,02074;2147483396,00000;0,391;0,000
12,6500;6,96059;2147483396,00000;0,02077;2147483396,00000;0,392;0,000
12,6600;6,96077;2147483396,00000;0,02078;2147483396,00000;0,392;0,000
12,6700;6,96095;2147483396,00000;0,02080;2147483396,00000;0,394;0,000
12,6800;6,96113;2147483396,00000;0,02082;2147483396,00000;0,390;0,000
12,6900;6,96131;2147483396,00000;0,02083;2147483396,00000;0,392;0,000
12,7000;6,96146;2147483396,00000;0,02081;2147483396,00000;0,393;0,000
12,7100;6,96162;2147483396,00000;0,02081;2147483396,00000;0,394;0,000
12,7200;6,96179;2147483396,00000;0,02079;2147483396,00000;0,394;0,000
12,7300;6,96195;2147483396,00000;0,02079;2147483396,00000;0,393;0,000
12,7400;6,96213;2147483396,00000;0,02079;2147483396,00000;0,393;0,000
12,7500;6,96230;2147483396,00000;0,02077;2147483396,00000;0,395;0,000
12,7600;6,96245;2147483396,00000;0,02073;2147483396,00000;0,394;0,000
12,7700;6,96259;2147483396,00000;0,02071;2147483396,00000;0,392;0,000
12,7800;6,96271;2147483396,00000;0,02067;2147483396,00000;0,391;0,000
12,7900;6,96284;2147483396,00000;0,02064;2147483396,00000;0,394;0,000
12,8000;6,96296;2147483396,00000;0,02060;2147483396,00000;0,393;0,000
12,8100;6,96309;2147483396,00000;0,02055;2147483396,00000;0,392;0,000
12,8200;6,96321;2147483396,00000;0,02051;2147483396,00000;0,396;0,000
12,8300;6,96333;2147483396,00000;0,02046;2147483396,00000;0,396;0,000
12,8400;6,96345;2147483396,00000;0,02041;2147483396,00000;0,396;0,000
12,8500;6,96358;2147483396,00000;0,02038;2147483396,00000;0,395;0,000
12,8600;6,96373;2147483396,00000;0,02037;2147483396,00000;0,396;0,000
12,8700;6,96387;2147483396,00000;0,02031;2147483396,00000;0,396;0,000
12,8800;6,96400;2147483396,00000;0,02026;2147483396,00000;0,396;0,000
12,8900;6,96415;2147483396,00000;0,02023;2147483396,00000;0,396;0,000
12,9000;6,96428;2147483396,00000;0,02018;2147483396,00000;0,395;0,000
12,9100;6,96440;2147483396,00000;0,02014;2147483396,00000;0,395;0,000
12,9200;6,96453;2147483396,00000;0,02011;2147483396,00000;0,395;0,000
12,9300;6,96468;2147483396,00000;0,02009;2147483396,00000;0,394;0,000
12,9400;6,96483;2147483396,00000;0,02006;2147483396,00000;0,395;0,000
12,9500;6,96497;2147483396,00000;0,02002;2147483396,00000;0,396;0,000
12,9600;6,96510;2147483396,00000;0,01998;2147483396,00000;0,395;0,000
12,9700;6,96526;2147483396,00000;0,01995;2147483396,00000;0,397;0,000
12,9800;6,96541;2147483396,00000;0,01993;2147483396,00000;0,396;0,000
12,9900;6,96559;2147483396,00000;0,01994;2147483396,00000;0,396;0,000
13,0000;6,96576;2147483396,00000;0,01995;2147483396,00000;0,395;0,000
13,0100;6,96591;2147483396,00000;0,01994;2147483396,00000;0,396;0,000
13,0200;6,96605;2147483396,00000;0,01990;2147483396,00000;0,396;0,000
13,0300;6,96619;2147483396,00000;0,01987;2147483396,00000;0,397;0,000
13,0400;6,96633;2147483396,00000;0,01986;2147483396,00000;0,396;0,000
13,0500;6,96646;2147483396,00000;0,01984;2147483396,00000;0,396;0,000
13,0600;6,96659;2147483396,00000;0,01984;2147483396,00000;0,396;0,000
13,0700;6,96673;2147483396,00000;0,01984;2147483396,00000;0,396;0,000
13,0800;6,96687;2147483396,00000;0,01985;2147483396,00000;0,396;0,000
13,0900;6,96702;2147483396,00000;0,01984;2147483396,00000;0,397;0,000
13,1000;6,96716;2147483396,00000;0,01985;2147483396,00000;0,396;0,000
13,1100;6,96732;2147483396,00000;0,01984;2147483396,00000;0,397;0,000
13,1200;6,96749;2147483396,00000;0,01985;2147483396,00000;0,397;0,000
13,1300;6,96764;2147483396,00000;0,01984;2147483396,00000;0,397;0,000
13,1400;6,96778;2147483396,00000;0,01984;2147483396,00000;0,398;0,000
13,1500;6,96792;2147483396,00000;0,01983;2147483396,00000;0,400;0,000
13,1600;6,96807;2147483396,00000;0,01982;2147483396,00000;0,398;0,000
13,1700;6,96822;2147483396,00000;0,01980;2147483396,00000;0,395;0,000
13,1800;6,96837;2147483396,00000;0,01980;2147483396,00000;0,396;0,000
13,1900;6,96853;2147483396,00000;0,01980;2147483396,00000;0,396;0,000
13,2000;6,96869;2147483396,00000;0,01981;2147483396,00000;0,396;0,000
13,2100;6,96885;2147483396,00000;0,01980;2147483396,00000;0,396;0,000
13,2200;6,96901;2147483396,00000;0,01978;2147483396,00000;0,394;0,000
13,2300;6,96916;2147483396,00000;0,01974;2147483396,00000;0,396;0,000
13,2400;6,96932;2147483396,00000;0,01971;2147483396,00000;0,396;0,000
13,2500;6,96948;2147483396,00000;0,01969;2147483396,00000;0,395;0,000
13,2600;6,96963;2147483396,00000;0,01968;2147483396,00000;0,396;0,000
13,2700;6,96977;2147483396,00000;0,01967;2147483396,00000;0,396;0,000
13,2800;6,96990;2147483396,00000;0,01964;2147483396,00000;0,397;0,000
13,2900;6,97002;2147483396,00000;0,01961;2147483396,00000;0,396;0,000
13,3000;6,97015;2147483396,00000;0,01957;2147483396,00000;0,396;0,000
13,3100;6,97028;2147483396,00000;0,01954;2147483396,00000;0,396;0,000
13,3200;6,97039;2147483396,00000;0,01950;2147483396,00000;0,396;0,000
13,3300;6,97051;2147483396,00000;0,01945;2147483396,00000;0,396;0,000
13,3400;6,97063;2147483396,00000;0,01942;2147483396,00000;0,396;0,000
13,3500;6,97075;2147483396,00000;0,01938;2147483396,00000;0,395;0,000
13,3600;6,97088;2147483396,00000;0,01933;2147483396,00000;0,396;0,000
13,3700;6,97102;2147483396,00000;0,01929;2147483396,00000;0,395;0,000
13,3800;6,97115;2147483396,00000;0,01925;2147483396,00000;0,396;0,000
13,3900;6,97128;2147483396,00000;0,01922;2147483396,00000;0,396;0,000
13,4000;6,97141;2147483396,00000;0,01918;2147483396,00000;0,396;0,000
13,4100;6,97154;2147483396,00000;0,01914;2147483396,00000;0,394;0,000
13,4200;6,97168;2147483396,00000;0,01909;2147483396,00000;0,394;0,000
13,4300;6,97182;2147483396,00000;0,01905;2147483396,00000;0,395;0,000
13,4400;6,97196;2147483396,00000;0,01902;2147483396,00000;0,394;0,000
13,4500;6,97211;2147483396,00000;0,01900;2147483396,00000;0,395;0,000
13,4600;6,97226;2147483396,00000;0,01896;2147483396,00000;0,396;0,000
13,4700;6,97239;2147483396,00000;0,01891;2147483396,00000;0,394;0,000
13,4800;6,97254;2147483396,00000;0,01889;2147483396,00000;0,395;0,000
13,4900;6,97270;2147483396,00000;0,01888;2147483396,00000;0,394;0,000
13,5000;6,97285;2147483396,00000;0,01885;2147483396,00000;0,395;0,000
13,5100;6,97301;2147483396,00000;0,01884;2147483396,00000;0,392;0,000
13,5200;6,97315;2147483396,00000;0,01884;2147483396,00000;0,394;0,000
13,5300;6,97328;2147483396,00000;0,01881;2147483396,00000;0,390;0,000
13,5400;6,97342;2147483396,00000;0,01879;2147483396,00000;0,394;0,000
13,5500;6,97356;2147483396,00000;0,01880;2147483396,00000;0,390;0,000
13,5600;6,97369;2147483396,00000;0,01880;2147483396,00000;0,391;0,000
13,5700;6,97383;2147483396,00000;0,01880;2147483396,00000;0,390;0,000
13,5800;6,97396;2147483396,00000;0,01880;2147483396,00000;0,392;0,000
13,5900;6,97410;2147483396,00000;0,01880;2147483396,00000;0,393;0,000
13,6000;6,97424;2147483396,00000;0,01880;2147483396,00000;0,392;0,000
13,6100;6,97439;2147483396,00000;0,01881;2147483396,00000;0,391;0,000
13,6200;6,97455;2147483396,00000;0,01884;2147483396,00000;0,392;0,000
13,6300;6,97471;2147483396,00000;0,01886;2147483396,00000;0,390;0,000
13,6400;6,97486;2147483396,00000;0,01884;2147483396,00000;0,389;0,000
13,6500;6,97501;2147483396,00000;0,01884;2147483396,00000;0,390;0,000
13,6600;6,97517;2147483396,00000;0,01885;2147483396,00000;0,391;0,000
13,6700;6,97531;2147483396,00000;0,01883;2147483396,00000;0,390;0,000
13,6800;6,97545;2147483396,00000;0,01881;2147483396,00000;0,391;0,000
13,6900;6,97561;2147483396,00000;0,01882;2147483396,00000;0,387;0,000
13,7000;6,97576;2147483396,00000;0,01881;2147483396,00000;0,389;0,000
13,7100;6,97590;2147483396,00000;0,01880;2147483396,00000;0,389;0,000
13,7200;6,97606;2147483396,00000;0,01878;2147483396,00000;0,388;0,000
13,7300;6,97619;2147483396,00000;0,01876;2147483396,00000;0,389;0,000
13,7400;6,97633;2147483396,00000;0,01873;2147483396,00000;0,388;0,000
13,7500;6,97647;2147483396,00000;0,01869;2147483396,00000;0,389;0,000
13,7600;6,97661;2147483396,00000;0,01867;2147483396,00000;0,389;0,000
13,7700;6,97673;2147483396,00000;0,01862;2147483396,00000;0,387;0,000
13,7800;6,97684;2147483396,00000;0,01857;2147483396,00000;0,388;0,000
13,7900;6,97695;2147483396,00000;0,01853;2147483396,00000;0,387;0,000
13,8000;6,97708;2147483396,00000;0,01851;2147483396,00000;0,387;0,000
13,8100;6,97718;2147483396,00000;0,01844;2147483396,00000;0,385;0,000
13,8200;6,97728;2147483396,00000;0,01839;2147483396,00000;0,387;0,000
13,8300;6,97740;2147483396,00000;0,01835;2147483396,00000;0,386;0,000
13,8400;6,97751;2147483396,00000;0,01831;2147483396,00000;0,384;0,000
13,8500;6,97762;2147483396,00000;0,01827;2147483396,00000;0,385;0,000
13,8600;6,97774;2147483396,00000;0,01821;2147483396,00000;0,384;0,000
13,8700;6,97786;2147483396,00000;0,01815;2147483396,00000;0,386;0,000
13,8800;6,97798;2147483396,00000;0,01810;2147483396,00000;0,386;0,000
13,8900;6,97811;2147483396,00000;0,01805;2147483396,00000;0,387;0,000
13,9000;6,97824;2147483396,00000;0,01800;2147483396,00000;0,386;0,000
13,9100;6,97837;2147483396,00000;0,01796;2147483396,00000;0,387;0,000
13,9200;6,97850;2147483396,00000;0,01791;2147483396,00000;0,387;0,000
13,9300;6,97864;2147483396,00000;0,01787;2147483396,00000;0,386;0,000
13,9400;6,97879;2147483396,00000;0,01784;2147483396,00000;0,387;0,000
13,9500;6,97894;2147483396,00000;0,01781;2147483396,00000;0,386;0,000
13,9600;6,97907;2147483396,00000;0,01777;2147483396,00000;0,388;0,000
13,9700;6,97921;2147483396,00000;0,01775;2147483396,00000;0,390;0,000
13,9800;6,97935;2147483396,00000;0,01772;2147483396,00000;0,387;0,000
13,9900;6,97949;2147483396,00000;0,01770;2147483396,00000;0,387;0,000
14,0000;6,97962;2147483396,00000;0,01767;2147483396,00000;0,389;0,000
14,0100;6,97977;2147483396,00000;0,01764;2147483396,00000;0,391;0,000
14,0200;6,97990;2147483396,00000;0,01760;2147483396,00000;0,390;0,000
14,0300;6,98003;2147483396,00000;0,01759;2147483396,00000;0,391;0,000
14,0400;6,98016;2147483396,00000;0,01757;2147483396,00000;0,388;0,000
14,0500;6,98028;2147483396,00000;0,01757;2147483396,00000;0,391;0,000
14,0600;6,98039;2147483396,00000;0,01756;2147483396,00000;0,389;0,000
14,0700;6,98051;2147483396,00000;0,01755;2147483396,00000;0,391;0,000
14,0800;6,98064;2147483396,00000;0,01755;2147483396,00000;0,391;0,000
14,0900;6,98074;2147483396,00000;0,01754;2147483396,00000;0,390;0,000
14,1000;6,98086;2147483396,00000;0,01753;2147483396,00000;0,395;0,000
14,1100;6,98098;2147483396,00000;0,01753;2147483396,00000;0,392;0,000
14,1200;6,98112;2147483396,00000;0,01754;2147483396,00000;0,393;0,000
14,1300;6,98128;2147483396,00000;0,01754;2147483396,00000;0,393;0,000
14,1400;6,98143;2147483396,00000;0,01756;2147483396,00000;0,392;0,000
14,1500;6,98157;2147483396,00000;0,01757;2147483396,00000;0,392;0,000
14,1600;6,98172;2147483396,00000;0,01758;2147483396,00000;0,394;0,000
14,1700;6,98187;2147483396,00000;0,01759;2147483396,00000;0,394;0,000
14,1800;6,98202;2147483396,00000;0,01762;2147483396,00000;0,392;0,000
14,1900;6,98218;2147483396,00000;0,01765;2147483396,00000;0,394;0,000
14,2000;6,98232;2147483396,00000;0,01764;2147483396,00000;0,392;0,000
14,2100;6,98247;2147483396,00000;0,01764;2147483396,00000;0,391;0,000
14,2200;6,98261;2147483396,00000;0,01763;2147483396,00000;0,392;0,000
14,2300;6,98273;2147483396,00000;0,01763;2147483396,00000;0,396;0,000
14,2400;6,98286;2147483396,00000;0,01760;2147483396,00000;0,394;0,000
14,2500;6,98302;2147483396,00000;0,01760;2147483396,00000;0,395;0,000
14,2600;6,98316;2147483396,00000;0,01758;2147483396,00000;0,395;0,000
14,2700;6,98332;2147483396,00000;0,01756;2147483396,00000;0,394;0,000
14,2800;6,98345;2147483396,00000;0,01754;2147483396,00000;0,395;0,000
14,2900;6,98357;2147483396,00000;0,01752;2147483396,00000;0,395;0,000
14,3000;6,98366;2147483396,00000;0,01747;2147483396,00000;0,394;0,000
14,3100;6,98376;2147483396,00000;0,01743;2147483396,00000;0,392;0,000
14,3200;6,98383;2147483396,00000;0,01737;2147483396,00000;0,395;0,000
14,3300;6,98391;2147483396,00000;0,01732;2147483396,00000;0,396;0,000
14,3400;6,98402;2147483396,00000;0,01729;2147483396,00000;0,396;0,000
14,3500;6,98412;2147483396,00000;0,01724;2147483396,00000;0,396;0,000
14,3600;6,98422;2147483396,00000;0,01721;2147483396,00000;0,394;0,000
14,3700;6,98434;2147483396,00000;0,01718;2147483396,00000;0,396;0,000
14,3800;6,98445;2147483396,00000;0,01714;2147483396,00000;0,396;0,000
14,3900;6,98459;2147483396,00000;0,01710;2147483396,00000;0,395;0,000
14,4000;6,98474;2147483396,00000;0,01710;2147483396,00000;0,397;0,000
14,4100;6,98486;2147483396,00000;0,01708;2147483396,00000;0,396;0,000
14,4200;6,98497;2147483396,00000;0,01706;2147483396,00000;0,396;0,000
14,4300;6,98507;2147483396,00000;0,01700;2147483396,00000;0,396;0,000
14,4400;6,98516;2147483396,00000;0,01695;2147483396,00000;0,398;0,000
14,4500;6,98528;2147483396,00000;0,01691;2147483396,00000;0,396;0,000
14,4600;6,98545;2147483396,00000;0,01692;2147483396,00000;0,395;0,000
14,4700;6,98563;2147483396,00000;0,01693;2147483396,00000;0,395;0,000
14,4800;6,98580;2147483396,00000;0,01695;2147483396,00000;0,396;0,000
14,4900;6,98594;2147483396,00000;0,01693;2147483396,00000;0,396;0,000
14,5000;6,98604;2147483396,00000;0,01688;2147483396,00000;0,394;0,000
14,5100;6,98614;2147483396,00000;0,01682;2147483396,00000;0,397;0,000
14,5200;6,98629;2147483396,00000;0,01681;2147483396,00000;0,396;0,000
14,5300;6,98645;2147483396,00000;0,01681;2147483396,00000;0,396;0,000
14,5400;6,98661;2147483396,00000;0,01684;2147483396,00000;0,395;0,000
14,5500;6,98675;2147483396,00000;0,01685;2147483396,00000;0,396;0,000
14,5600;6,98685;2147483396,00000;0,01683;2147483396,00000;0,397;0,000
14,5700;6,98696;2147483396,00000;0,01681;2147483396,00000;0,397;0,000
14,5800;6,98706;2147483396,00000;0,01678;2147483396,00000;0,396;0,000
14,5900;6,98718;2147483396,00000;0,01679;2147483396,00000;0,396;0,000
14,6000;6,98731;2147483396,00000;0,01680;2147483396,00000;0,397;0,000
14,6100;6,98743;2147483396,00000;0,01681;2147483396,00000;0,398;0,000
14,6200;6,98752;2147483396,00000;0,01677;2147483396,00000;0,396;0,000
14,6300;6,98763;2147483396,00000;0,01675;2147483396,00000;0,397;0,000
14,6400;6,98777;2147483396,00000;0,01676;2147483396,00000;0,396;0,000
14,6500;6,98795;2147483396,00000;0,01680;2147483396,00000;0,396;0,000
14,6600;6,98812;2147483396,00000;0,01685;2147483396,00000;0,396;0,000
14,6700;6,98830;2147483396,00000;0,01689;2147483396,00000;0,397;0,000
14,6800;6,98843;2147483396,00000;0,01689;2147483396,00000;0,396;0,000
14,6900;6,98851;2147483396,00000;0,01682;2147483396,00000;0,396;0,000
14,7000;6,98858;2147483396,00000;0,01676;2147483396,00000;0,397;0,000
14,7100;6,98865;2147483396,00000;0,01669;2147483396,00000;0,396;0,000
14,7200;6,98880;2147483396,00000;0,01668;2147483396,00000;0,396;0,000
14,7300;6,98899;2147483396,00000;0,01673;2147483396,00000;0,396;0,000
14,7400;6,98917;2147483396,00000;0,01678;2147483396,00000;0,398;0,000
14,7500;6,98935;2147483396,00000;0,01681;2147483396,00000;0,397;0,000
14,7600;6,98951;2147483396,00000;0,01682;2147483396,00000;0,396;0,000
14,7700;6,98966;2147483396,00000;0,01681;2147483396,00000;0,396;0,000
14,7800;6,98980;2147483396,00000;0,01679;2147483396,00000;0,396;0,000
14,7900;6,98992;2147483396,00000;0,01677;2147483396,00000;0,398;0,000
14,8000;6,99001;2147483396,00000;0,01673;2147483396,00000;0,396;0,000
14,8100;6,99008;2147483396,00000;0,01665;2147483396,00000;0,395;0,000
14,8200;6,99014;2147483396,00000;0,01658;2147483396,00000;0,396;0,000
14,8300;6,99020;2147483396,00000;0,01652;2147483396,00000;0,394;0,000
14,8400;6,99030;2147483396,00000;0,01647;2147483396,00000;0,396;0,000
14,8500;6,99048;2147483396,00000;0,01652;2147483396,00000;0,395;0,000
14,8600;6,99067;2147483396,00000;0,01656;2147483396,00000;0,396;0,000
14,8700;6,99086;2147483396,00000;0,01662;2147483396,00000;0,398;0,000
14,8800;6,99094;2147483396,00000;0,01656;2147483396,00000;0,397;0,000
14,8900;6,99099;2147483396,00000;0,01643;2147483396,00000;0,395;0,000
14,9000;6,99103;2147483396,00000;0,01632;2147483396,00000;0,396;0,000
14,9100;6,99110;2147483396,00000;0,01624;2147483396,00000;0,396;0,000
14,9200;6,99120;2147483396,00000;0,01619;2147483396,00000;0,396;0,000
14,9300;6,99130;2147483396,00000;0,01613;2147483396,00000;0,395;0,000
14,9400;6,99140;2147483396,00000;0,01610;2147483396,00000;0,396;0,000
14,9500;6,99151;2147483396,00000;0,01605;2147483396,00000;0,398;0,000
14,9600;6,99161;2147483396,00000;0,01600;2147483396,00000;0,394;0,000
14,9700;6,99177;2147483396,00000;0,01601;2147483396,00000;0,396;0,000
14,9800;6,99193;2147483396,00000;0,01603;2147483396,00000;0,396;0,000
14,9900;6,99209;2147483396,00000;0,01603;2147483396,00000;0,396;0,000
15,0000;6,99218;2147483396,00000;0,01599;2147483396,00000;0,396;0,000
15,0100;6,99221;2147483396,00000;0,01588;2147483396,00000;0,396;0,000
15,0200;6,99224;2147483396,00000;0,01577;2147483396,00000;0,396;0,000
15,0300;6,99227;2147483396,00000;0,01566;2147483396,00000;0,393;0,000
15,0400;6,99242;2147483396,00000;0,01569;2147483396,00000;0,394;0,000
15,0500;6,99258;2147483396,00000;0,01574;2147483396,00000;0,396;0,000
15,0600;6,99273;2147483396,00000;0,01578;2147483396,00000;0,396;0,000
15,0700;6,99283;2147483396,00000;0,01575;2147483396,00000;0,395;0,000
15,0800;6,99290;2147483396,00000;0,01572;2147483396,00000;0,396;0,000
15,0900;6,99297;2147483396,00000;0,01569;2147483396,00000;0,395;0,000
15,1000;6,99307;2147483396,00000;0,01568;2147483396,00000;0,392;0,000
15,1100;6,99318;2147483396,00000;0,01567;2147483396,00000;0,394;0,000
15,1200;6,99329;2147483396,00000;0,01566;2147483396,00000;0,391;0,000
15,1300;6,99336;2147483396,00000;0,01562;2147483396,00000;0,396;0,000
15,1400;6,99344;2147483396,00000;0,01558;2147483396,00000;0,393;0,000
15,1500;6,99352;2147483396,00000;0,01554;2147483396,00000;0,389;0,000
15,1600;6,99370;2147483396,00000;0,01559;2147483396,00000;0,391;0,000
15,1700;6,99388;2147483396,00000;0,01564;2147483396,00000;0,393;0,000
15,1800;6,99406;2147483396,00000;0,01569;2147483396,00000;0,396;0,000
15,1900;6,99422;2147483396,00000;0,01572;2147483396,00000;0,395;0,000
15,2000;6,99429;2147483396,00000;0,01565;2147483396,00000;0,393;0,000
15,2100;6,99437;2147483396,00000;0,01558;2147483396,00000;0,391;0,000
15,2200;6,99448;2147483396,00000;0,01554;2147483396,00000;0,391;0,000
15,2300;6,99467;2147483396,00000;0,01560;2147483396,00000;0,392;0,000
15,2400;6,99486;2147483396,00000;0,01565;2147483396,00000;0,392;0,000
15,2500;6,99505;2147483396,00000;0,01571;2147483396,00000;0,393;0,000
15,2600;6,99521;2147483396,00000;0,01572;2147483396,00000;0,391;0,000
15,2700;6,99536;2147483396,00000;0,01574;2147483396,00000;0,390;0,000
